,name,link,ac,health,strength,dexterity,constitution,intelligence,wisdom,charisma
2256,Стальной хищник,/multiverse/bestiary/7036-steel_predator/,20,207,7,3,6,-3,2,-2
2257,Синий абишай,/multiverse/bestiary/6454-blue_abishai/,19,202,2,2,3,6,6,4
2258,Сплав троллей,/bestiary/12270-troll_amalgam/,15,217,7,2,5,-1,3,-3
2259,Сухопутная дракочерепаха,/bestiary/5039-dragon_tortoise/,20,341,7,0,5,0,1,1
2260,Сибриекс,/multiverse/bestiary/6976-sibriex/,19,150,0,-4,6,7,7,7
2261,Солар,/bestiary/34-solar/,21,243,8,6,8,7,7,10
2262,Сларкретел,/bestiary/5600-slarkrethel/,18,472,10,0,7,6,4,5
2263,Сул Катеш,/bestiary/4989-sul_khatesh/,22,475,4,5,4,10,6,7
2264,Талисольванар  «Талли» Феллбранч,/bestiary/5364-talisolvanar_/,10,4,0,0,0,0,0,0
2265,Танцующий предмет,/bestiary/3989-dancing_item/,16,10,4,2,3,-3,0,-2
2266,Теренцио Кассалантер,/bestiary/5367-terenzio_cassalanter/,10,1,0,0,0,0,0,0
2267,Тифлинг акробат,/bestiary/12712-tiefling_acrobat/,10,4,0,0,0,0,0,0
2268,Топающая нога,/bestiary/8517-stomping_foot/,12,2,1,2,0,-3,0,-3
2269,Торвин Твинберд,/bestiary/5368-thorvin_twinbeard/,10,4,0,0,0,0,3,0
2270,Трессим,/bestiary/6402-tressym/,12,5,-4,2,0,0,1,1
2271,Тупоголовая форель,/bestiary/5775-knucklehead_trout/,12,7,2,2,0,-5,-2,-5
2272,Тэлдин,/bestiary/11838-theldin/,10,4,0,0,0,0,0,0
2273,Тюлень,/bestiary/5777-seal/,11,9,0,1,0,-4,1,-3
2274,Тёрствелл Вантампур,/bestiary/6413-thurstwell_vanthampur/,9,5,-2,-1,-2,2,3,1
2275,Торджа Камнедробилка (1-4 уровня),/bestiary/12727-torgja_stonecrusher_levels_1_4_/,12,11,0,1,1,0,0,0
2276,Табакси-менестрель,/bestiary/6021-tabaxi_minstrel/,12,22,0,2,0,2,1,3
2277,Талисман–вредитель,/bestiary/5412-pest_mascot/,13,22,0,2,3,-3,1,-3
2278,Талисман–статуя духа,/bestiary/5414-spirit_statue_mascot/,14,26,2,-1,2,1,1,-1
2279,Талисман–фрактал,/bestiary/5410-fractal_mascot/,12,27,1,2,1,-2,0,-3
2280,Талисман–чернильник,/bestiary/5411-inkling_mascot/,13,18,0,3,2,-2,-2,0
2281,Талисман–элементаль искусства,/bestiary/5409-art_elemental_mascot/,11,18,-2,1,1,-1,0,2
2282,Тварь Бездны,/bestiary/4538-abyssal_wretch/,11,18,-1,1,0,-3,-1,-3
2283,Топороклюв,/bestiary/410-axe_beak/,11,19,2,1,1,-4,0,-3
2284,Тортл,/multiverse/bestiary/7048-tortle/,17,22,2,0,1,0,1,1
2285,Троглодит,/bestiary/303-troglodyte/,11,13,2,0,2,-2,0,-2
2286,Троглодит банды Горзила,/bestiary/6203-gorzil_s_gang_troglodyte/,14,13,2,0,2,-2,0,-2
2287,Талнад,/bestiary/7533-talnad/,13,16,0,2,1,0,1,0
2288,Тейвиус Криг,/bestiary/6416-thavius_kreeg/,10,40,1,0,0,2,4,3
2289,Тёмная мантия,/bestiary/60-darkmantle/,11,22,3,1,1,-4,0,-3
2290,Тень,/bestiary/283-shadow/,12,16,-2,2,1,-2,0,-1
2291,Торджа Камнедробилка (5-8 уровня),/bestiary/12728-torgja_stonecrusher_levels_5_8_/,11,32,2,0,2,0,0,0
2292,Тош Старлинг (1-4 уровня),/bestiary/12730-tosh_starling_levels_1_4_/,13,16,0,2,1,0,1,0
2293,Тридрон,/bestiary/240-tridrone/,15,16,1,1,1,-1,0,-1
2294,Табакси-охотник,/bestiary/6022-tabaxi_hunter/,14,40,0,3,0,1,2,2
2295,Таной охотник,/bestiary/10295-thanoi_hunter/,14,32,4,2,2,1,3,0
2296,Терракотовый воин,/bestiary/6068-terracotta_warrior/,18,33,2,0,1,-5,-4,-5
2297,Тигр,/bestiary/409-tiger/,12,37,3,2,2,-4,1,-1
2298,Томми «Две задницы»,/bestiary/8049-tommy_two_butts/,16,27,2,2,1,5,0,-1
2299,Тош Старлинг (5-8 уровня),/bestiary/12732-tosh_starling_levels_5_8_/,12,27,0,2,0,1,2,3
2300,Три-крин,/bestiary/301-thri_kreen/,15,33,1,2,1,-1,1,-2
2301,Троодон,/bestiary/5977-troodon/,13,22,1,2,2,-3,2,0
2302,Троодон Зомби,/bestiary/6005-troodon/,11,22,1,0,1,-4,-1,-2
2303,Туманная Река,/bestiary/6031-river_mist/,14,40,0,3,0,1,2,2
2304,Таламин Раанан,/bestiary/7413-talamin_raanan/,15,65,2,3,2,2,0,2
2305,Таркананский убийца,/bestiary/5006-tarkanan_assassin/,15,45,1,3,2,0,2,0
2306,Тау,/bestiary/7726-tau/,16,33,0,2,1,0,1,2
2307,Теневой мастиф,/multiverse/bestiary/6935-shadow_mastiff/,12,33,3,2,1,-3,1,-3
2308,Тиссина Кайрет,/bestiary/5370-tissina_khyret/,13,33,0,2,1,0,1,2
2309,Томас Т. Жаба,/bestiary/8045-thomas_t_toad/,11,59,4,-1,3,-3,-2,-2
2310,Тоналли,/bestiary/8543-tonalli/,13,27,0,0,1,1,3,1
2311,Топси,/bestiary/5883-topsy/,12,33,0,2,1,0,0,-1
2312,Тортл друид,/multiverse/bestiary/7049-tortle_druid/,17,33,2,0,1,0,2,1
2313,Траккус,/bestiary/5369-thrakkus/,13,67,3,1,3,-1,0,-1
2314,Три Серьги,/bestiary/7442-three_earrings/,15,65,2,3,2,2,0,2
2315,Три-крин охотник,/bestiary/8882-thri_kreen_hunter/,16,60,2,3,1,0,2,-1
2316,"Тритон, береговой охотник",/bestiary/7208-triton_shorestalker/,13,32,0,3,2,0,2,0
2317,Тумандом,/bestiary/7891-foghome/,13,27,0,0,1,1,3,1
2318,Тур,/multiverse/bestiary/6488-aurochs/,11,38,5,0,4,-4,1,-3
2319,Турви,/bestiary/5884-turvy/,12,33,0,2,1,0,0,-1
2320,Теневой мастиф альфа,/multiverse/bestiary/6936-shadow_mastiff_alpha/,12,44,3,2,1,-2,1,-3
2321,Тёрл Мерросска,/bestiary/3656-thurl_merosska/,16,70,3,2,2,0,0,2
2322,Торджа Камнедробилка (9-11 уровня),/bestiary/12729-torgja_stonecrusher_levels_9_11_/,17,58,3,1,2,0,0,0
2323,Тош Старлинг (9-11 уровня),/bestiary/12733-tosh_starling_levels_9_11_/,17,58,3,1,2,0,0,0
2324,Траппер,/multiverse/bestiary/7050-trapper/,13,68,3,0,3,-4,1,-3
2325,Троглодит чемпион Лаогзеда,/bestiary/5844-troglodyte_champion_of_laogzed/,14,59,4,1,4,-1,1,1
2326,Танцующее пламя,/bestiary/7871-dancing_flame/,15,66,-1,3,1,2,1,5
2327,Теневой демон,/bestiary/74-shadow_demon/,13,66,-5,3,1,2,1,2
2328,Трензия,/bestiary/6228-trenzia/,13,40,-5,3,2,3,0,0
2329,Талис Белая,/bestiary/3338-talis_the_white/,18,58,2,1,2,0,3,3
2330,Танарукк,/multiverse/bestiary/7045-tanarukk/,14,95,4,1,5,-1,-1,-1
2331,Теневой вурдалак,/bestiary/7410-shadowghast/,15,49,2,5,1,1,0,-1
2332,Теризинозавр,/bestiary/5975-therizinosaurus/,14,104,4,0,3,-4,0,-2
2333,Теризинозавр зомби,/bestiary/6002-therizinosaurus_zombie/,12,104,4,-2,3,-4,-2,-3
2334,Титанотерий,/bestiary/12269-titanothere/,16,136,7,0,4,-4,1,-2
2335,Тлакатеколо,/bestiary/8400-tlacatecolo/,13,78,1,3,2,0,2,0
2336,Тлинкалли,/multiverse/bestiary/7047-tlincalli/,15,85,3,1,3,-1,1,-1
2337,Трааг Драконид,/bestiary/10299-traag_draconian/,14,68,5,0,3,-2,-1,-1
2338,Три-крин мистик,/bestiary/8883-thri_kreen_mystic/,15,99,1,2,1,1,3,0
2339,Трицератопс,/bestiary/93-triceratops/,13,95,6,-1,3,-4,0,-3
2340,Трицератопс зомби,/bestiary/6004-triceratops_zombie/,12,95,6,-2,3,-5,-2,-3
2341,Тролль,/bestiary/304-troll/,15,84,4,1,5,-2,-1,-2
2342,Топола,/bestiary/9260-topolah/,12,40,-1,2,0,3,1,0
2343,Туманный скиталец,/bestiary/12249-mist_hulk/,15,94,4,5,5,0,1,3
2344,Тысячезуб,/bestiary/7570-thousand_teeth/,12,93,4,0,3,-4,0,-2
2345,Телоглот,/bestiary/6851-bodytaker/,16,92,4,-1,5,2,2,4
2346,Теросская химера,/bestiary/7180-theran_chimera/,15,95,4,1,4,-4,2,0
2347,Тикси Токворт,/bestiary/12692-tixie_tockworth/,17,75,3,1,4,3,-1,0
2348,Титанозавр,/bestiary/5976-titanosaurus/,17,201,10,-2,5,-4,0,-2
2349,Титанозавр зомби,/bestiary/6003-titanosaurus_zombie/,15,201,10,-4,5,-5,-3,-3
2350,Три-крин гладиатор,/bestiary/8881-thri_kreen_gladiator/,17,142,4,4,3,0,2,0
2351,Телепатический Пентакль,/bestiary/5814-telepathic_pentacle/,15,172,5,1,5,-4,0,-2
2352,Тёмный страж,/multiverse/bestiary/6480-blackguard/,18,119,4,0,4,0,2,2
2353,Тираннозавр зомби,/bestiary/6017-tyrannosaurus_zombie/,11,136,7,-2,4,-5,-4,-3
2354,Тираннозавр рекс,/bestiary/91-tyrannosaurus_rex/,13,136,7,0,4,-4,1,-1
2355,Торбит,/bestiary/6210-torbit/,15,78,0,3,2,1,0,0
2356,"Тритон, повелитель волн",/bestiary/7209-triton_master_of_waves/,15,105,3,0,3,0,1,4
2357,Трупоцвет,/multiverse/bestiary/6576-corpse_flower/,12,127,2,2,3,-2,2,-4
2358,Ташлин Яфира,/bestiary/5294-tashlyn_yafeera/,18,149,4,2,2,0,2,1
2359,Твад Подпиво,/bestiary/6170-thwad_underbrew/,18,143,5,2,2,0,2,1
2360,Теневой ужас,/bestiary/11860-shadow_horror/,13,120,1,3,2,-4,3,4
2361,Тень убийца,/bestiary/5389-shadow_assassin/,14,78,-2,4,2,1,1,2
2362,Трент,/bestiary/302-treant/,16,138,6,-1,5,1,3,1
2363,Трент нежить,/bestiary/6451-undead_tree/,16,138,6,-1,5,1,3,1
2364,Турланг,/bestiary/5615-turlang/,16,200,6,-1,5,1,3,1
2365,Ткач теней,/bestiary/13084-darkweaver/,16,149,0,3,2,3,2,2
2366,Тлексолотль,/bestiary/8404-tlexolotl/,15,104,7,0,3,-2,1,-1
2367,Торогар Стальной Кулак,/bestiary/6434-torogar_steelfist/,17,168,7,3,5,-1,-1,3
2368,Тролль-дух,/multiverse/bestiary/7055-spirit_troll/,17,130,-5,3,1,-1,-1,3
2369,Траксигор,/bestiary/6418-traxigor/,12,99,-4,2,1,5,2,3
2370,Теневой дракон (шаблон),/bestiary/136-shadow_dragon_template/,18,178,6,0,5,2,0,4
2371,Тиран смерти,/bestiary/44-death_tyrant/,19,187,0,2,2,4,2,4
2372,Тифон,/bestiary/7211-typhon/,17,195,7,0,5,-2,1,1
2373,Титивилус,/multiverse/bestiary/7046-titivilus/,20,150,4,6,3,7,6,8
2374,Тробрианд,/bestiary/6183-trobriand/,20,210,7,-1,5,5,0,-5
2375,Таназир Квандрикс,/bestiary/8329-tanazir_quandrix/,21,444,9,2,8,9,4,3
2376,Тромократ,/bestiary/7216-tromokratis/,22,409,10,0,9,6,0,0
2377,Тараск,/bestiary/300-tarrasque/,25,676,10,0,10,-4,0,0
2378,Тиамат,/bestiary/491-tiamat/,25,615,10,0,10,8,8,9
2379,Ургала Мелтимер,/bestiary/7785-urgala_meltimer/,12,52,3,1,2,1,2,1
2380,Узома Батен,/bestiary/8544-uzoma_baten/,16,11,1,1,1,0,0,0
2381,Усоногая Бесс,/bestiary/7559-barnacle_bess/,15,13,1,2,0,0,-1,-4
2382,Удав,/bestiary/411-constrictor_snake/,12,13,2,2,1,-5,0,-4
2383,Упряжная лошадь,/bestiary/412-draft_horse/,10,19,4,0,1,-4,0,-2
2384,Ученик волшебника,/multiverse/bestiary/6563-apprentice_wizard/,10,13,0,0,0,2,0,0
2385,Ужасающий воин,/bestiary/4654-dread_warrior/,18,37,2,0,3,0,1,0
2386,Улыбающийся кот,/bestiary/12172-grinning_cat/,12,45,2,2,1,2,2,3
2387,Упырь,/bestiary/166-ghoul/,12,22,1,2,0,-2,0,-2
2388,Утончённый,/bestiary/8433-thinnings/,12,27,0,2,0,1,2,3
2389,Утробный демон,/multiverse/bestiary/6833-maw_demon/,13,33,2,-1,1,-3,-1,-3
2390,Ураган,/bestiary/3655-hurricane/,14,33,1,3,1,0,1,0
2391,Утгардский шаман,/bestiary/5606-uthgardt_shaman/,13,38,2,1,1,0,2,1
2392,Утопший клинок,/bestiary/7503-drowned_blade/,10,45,3,-1,3,-4,-1,-3
2393,Ученик с Визерблума,/bestiary/8350-witherbloom_apprentice/,13,44,0,2,1,1,2,0
2394,Ученик с Квандрикса,/bestiary/8321-quandrix_apprentice/,11,44,0,1,1,2,2,0
2395,Ученик с Лорхолда,/bestiary/8067-lorehold_apprentice/,12,33,0,2,1,2,1,0
2396,Ученик с Призмари,/bestiary/8313-prismari_apprentice/,12,44,0,2,1,1,1,2
2397,Ученик с Сильверквилла,/bestiary/8342-silverquill_apprentice/,12,44,0,2,1,1,0,2
2398,Уай,/bestiary/5868-y/,13,49,-1,2,1,4,-3,2
2399,Умертвие,/bestiary/310-wight/,14,45,2,2,3,0,1,2
2400,Уорвик Бумстимофф,/bestiary/9265-warwyck_blastimoff/,12,75,4,2,3,0,1,1
2401,Ускользающий зверь,/bestiary/94-displacer_beast/,13,85,4,2,3,-2,1,-1
2402,Утопший аскет,/bestiary/7501-drowned_ascetic/,13,75,1,3,3,-4,-1,-3
2403,Утопший убийца,/bestiary/7502-drowned_assassin/,14,67,2,3,3,-1,-1,3
2404,Учёный-археолог,/bestiary/7863-scholarly_excavator/,16,67,2,2,3,2,2,1
2405,Угольная смерть,/bestiary/8031-ebondeath/,15,225,-2,1,0,0,1,3
2406,Ужас Халастера,/bestiary/6205-halaster_horror/,20,60,4,1,3,0,0,0
2407,Ульдер Рейвенгард,/bestiary/6423-ulder_ravengard/,20,112,3,2,3,0,0,3
2408,Учёный-манипулятор,/bestiary/7864-scholarly_mastermind/,12,82,0,2,1,4,3,2
2409,Уордлоу Акрон,/bestiary/7423-wardlow_akron/,12,40,-1,2,0,3,1,0
2410,Убийца Вистани,/bestiary/4804-vistana_assassin/,15,78,0,3,2,1,0,0
2411,Урстул Флоксин,/bestiary/5371-urstul_floxin/,15,78,0,3,2,1,0,0
2412,Улитарид,/multiverse/bestiary/7057-ulitharid/,15,127,2,1,2,5,4,5
2413,Утопший властелин,/bestiary/7504-drowned_master/,14,157,3,1,3,-1,2,1
2414,Улыбающийся облачный великан,/multiverse/bestiary/6543-cloud_giant_smiling_one/,15,250,8,1,6,2,3,3
2415,Ультролот,/bestiary/323-ultroloth/,19,153,3,3,4,4,2,4
2416,Утор,/bestiary/7765-uthor/,16,272,9,2,5,3,4,4
2417,Умбраксакар,/bestiary/4398-umbraxakar/,19,212,7,0,6,3,2,4
2418,Удаак,/bestiary/7412-udaak/,18,165,8,2,6,-4,0,0
2419,Уголь,/bestiary/10286-ember/,20,270,9,0,7,3,2,6
2420,Ф'йорл,/bestiary/5807-f_yorl/,11,9,0,1,1,4,3,3
2421,Фаэрл,/bestiary/5040-faerl/,15,9,0,1,0,1,2,3
2422,Фламф,/bestiary/153-flumph/,12,7,-2,2,0,2,2,0
2423,Фламф Блинчик,/bestiary/9252-flapjack/,12,7,-2,2,0,2,2,0
2424,Фарул,/bestiary/6033-faroul/,13,16,0,2,1,0,1,0
2425,Фляга Вина,/bestiary/6032-flask_of_wine/,14,40,0,3,0,1,2,2
2426,Фала Лефалир,/bestiary/5118-fala_lefaliir/,11,27,0,1,1,1,2,0
2427,Фанатик культа,/bestiary/443-cult_fanatic/,13,33,0,2,1,0,1,2
2428,Феникс Наковальня,/bestiary/7476-phoenix_anvil/,18,27,2,0,1,1,3,1
2429,Флинч,/bestiary/9257-flinch/,15,49,0,3,1,1,3,2
2430,Флут,/bestiary/6156-floot/,13,60,1,0,2,1,2,0
2431,Фрулам Мондат,/bestiary/3332-frulam_mondath/,16,44,2,0,1,0,4,2
2432,Фарблекс Спаттергу,/bestiary/3337-pharblex_spattergoo/,15,59,2,1,4,0,3,-2
2433,Ферол Сал,/bestiary/7453-ferol_sal/,14,45,2,2,3,3,1,2
2434,Фессалгидра,/bestiary/3632-thessalhydra/,14,69,4,1,5,-3,0,-2
2435,Фирболг-первобытный страж,/bestiary/12115-firbolg_primeval_warden/,16,65,3,2,2,1,3,0
2436,Флаббергаст,/bestiary/7466-flabbergast/,12,40,0,2,0,3,1,1
2437,Фелидар,/bestiary/9395-felidar/,17,93,4,3,3,0,3,2
2438,Фирболг-странник,/bestiary/11831-firbolg_wanderer/,16,90,3,2,3,2,3,3
2439,Фенсир застрельщик,/bestiary/12101-fensir_skirmisher/,15,94,4,2,5,2,0,1
2440,Фенсир пожиратель,/bestiary/12099-fensir_devourer/,17,138,5,0,5,0,2,0
2441,Фомор,/bestiary/154-fomorian/,14,149,6,0,5,-1,2,-2
2442,Фордж Фитцвильям,/bestiary/10408-forge_fitzwilliam/,17,110,0,2,1,2,3,5
2443,Филаския,/bestiary/7201-phylaskia/,18,104,5,2,4,0,3,2
2444,Флинд,/multiverse/bestiary/6752-flind/,16,127,5,2,4,0,1,1
2445,Фрактин,/bestiary/7688-fractine/,14,110,-5,1,3,4,4,0
2446,Фомор глубинный падальщик,/bestiary/12124-fomorian_deep_crawler/,14,184,6,2,5,-1,3,-2
2447,Фарран Йост,/bestiary/7426-farrhan_yost/,12,99,0,2,1,5,2,3
2448,Феонор,/bestiary/6430-feonor/,12,99,0,2,1,5,2,3
2449,Фомор колдун Тьмы,/bestiary/12126-fomorian_warlock_of_the_dark/,15,207,6,1,5,-1,2,4
2450,Фазриан,/bestiary/6149-fazrian/,19,200,7,5,7,4,6,7
2451,Феникс,/multiverse/bestiary/6925-phoenix/,18,175,4,8,7,-4,5,4
2452,Фактол Скалл,/bestiary/13214-factol_skall/,17,210,0,3,3,5,2,3
2453,Фраз-Урб'луу,/bestiary/5866-fraz_urb_luu/,18,350,9,1,7,8,7,8
2454,Фраз-Урб'луу,/multiverse/bestiary/6753-fraz_urb_luu/,18,337,9,1,7,8,7,8
2455,Хангхарасск,/bestiary/6154-haungharassk/,6,52,5,-4,1,-4,0,-4
2456,Харкина Хант,/bestiary/6447-harkina_hunt/,10,4,0,0,0,0,0,0
2457,Хенрик ван дер Вурт,/bestiary/4716-henrik_van_der_voort/,10,4,0,0,0,0,0,0
2458,Хирал Мистур,/bestiary/7700-hirai_mystrum/,10,4,0,0,0,0,0,0
2459,Хадози-сослуживец,/bestiary/8842-hadozee_shipmate/,12,9,0,2,0,0,2,1
2460,Хладный л'рен Ночного моря,/bestiary/8483-nightsea_chil_liren/,11,11,0,1,1,0,0,1
2461,Хайди Топорнобородая,/bestiary/7441-heidi_axebeard/,10,9,0,0,0,0,2,0
2462,Ханне Халлен,/bestiary/5924-hanne_hallen/,12,13,0,2,0,3,0,1
2463,Хестер Барч,/bestiary/5190-hester_barch/,10,9,0,0,0,0,2,0
2464,Хадози-воитель,/bestiary/8843-hadozee_warrior/,16,16,0,3,1,0,1,1
2465,Хитин,/multiverse/bestiary/6494-chitine/,14,18,0,2,1,0,0,-2
2466,Хобгоблин,/bestiary/27-hobgoblin/,18,11,1,1,1,0,0,-1
2467,Хадози-исследователь,/bestiary/8841-hadozee_explorer/,15,49,0,3,1,1,3,2
2468,Халия,/bestiary/12561-halia/,13,67,3,1,3,-1,0,-1
2469,Хобгоблин железная тень,/multiverse/bestiary/6796-hobgoblin_iron_shadow/,15,32,2,3,2,2,2,0
2470,Хранитель Вечного Пламени,/bestiary/3680-eternal_flame_guardian/,17,45,2,1,2,-1,0,1
2471,Хулил Лутан,/bestiary/7454-hulil_lutan/,13,33,0,2,1,0,1,2
2472,Хью Хакинстоун,/bestiary/6035-hew_hackinstone/,13,67,3,1,3,-1,0,-1
2473,Халлвас Деналор,/bestiary/7431-hallwas_denalor/,17,58,3,1,2,0,0,0
2474,Холдрит,/multiverse/bestiary/6496-choldrith/,15,66,1,3,1,0,2,0
2475,Хобгоблин опустошитель,/multiverse/bestiary/6795-hobgoblin_devastator/,13,45,1,1,2,3,1,0
2476,Хранитель завесы Ирд,/bestiary/10288-irda_veil_keeper/,13,49,-1,3,1,2,3,4
2477,Хеленрей,/bestiary/4916-hellenrae/,16,78,1,4,2,0,2,1
2478,Хельга Рувак,/bestiary/4710-helga_ruvak/,15,82,3,3,3,0,0,1
2479,Хенгар Эйсенвард,/bestiary/5811-hengar_aesnvaard/,16,112,4,2,3,0,1,2
2480,Хидия Мунмаск,/bestiary/7743-hydia_moonmusk/,16,112,4,2,3,0,1,2
2481,Ходок холодного сияния,/bestiary/5778-coldlight_walker/,13,82,2,0,3,-1,0,-1
2482,Холмовой великан,/bestiary/170-hill_giant/,13,105,5,-1,4,-3,-1,-2
2483,Хольга Килгор,/bestiary/10409-holga_kilgore/,15,120,4,2,3,0,3,1
2484,Храббоз,/bestiary/5291-hrabbaz/,12,112,5,2,3,0,2,1
2485,Химера,/bestiary/53-chimera/,14,114,4,0,4,-4,2,0
2486,Хобгоблин военачальник,/bestiary/201-hobgoblin_warlord/,20,97,3,2,3,2,0,2
2487,Хэйнт,/bestiary/8409-haint/,12,75,-2,2,3,0,1,3
2488,Хастейн,/bestiary/9259-hastain/,19,82,4,2,1,4,3,7
2489,Хезроу,/bestiary/69-hezrou/,16,136,4,3,5,-3,1,1
2490,Хозяйка леса,/bestiary/10285-forest_master/,16,105,4,2,2,1,4,3
2491,Харшнаг,/bestiary/7732-harshnag/,21,204,6,-1,5,-1,0,1
2492,Хашалак куори,/bestiary/4990-hashalaq_quori/,17,99,1,2,1,4,3,4
2493,Хулгаз,/bestiary/13282-hulgaz/,17,190,3,0,4,2,2,5
2494,Хлэм,/bestiary/5203-hlam/,22,137,0,7,1,2,5,2
2495,Ходящая статуя Глубоководья,/bestiary/5184-walking_statue_of_waterdeep/,17,314,10,-1,8,-5,0,-5
2496,Хутиджин,/multiverse/bestiary/6798-hutijin/,19,200,8,2,7,6,4,7
2497,Халастер Чёрный плащ,/bestiary/5382-halaster_blackcloak/,14,246,0,4,4,7,4,4
2498,Цзи Лиань,/bestiary/7786-zi_liang/,15,22,1,2,0,2,3,0
2499,Цеповая улитка,/multiverse/bestiary/6751-flail_snail/,16,52,3,-3,5,-4,0,-3
2500,Цербер из Подземного царства,/bestiary/7179-underworld_cerberus/,16,104,4,1,4,0,3,-1
2501,Циклоп,/bestiary/59-cyclops/,14,138,6,0,5,-1,-2,0
2502,Цукора куори,/bestiary/4992-tsucora_quori/,16,68,3,2,4,2,2,3
2503,Цератопс,/bestiary/12094-ceratops/,16,139,7,-1,5,-3,0,-2
2504,Цзянши,/bestiary/6867-jiangshi/,16,119,4,-4,4,3,2,1
2505,Цирюльница Бёрни,/bestiary/6442-burney_the_barber/,21,350,8,1,7,5,3,4
